id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
39480,Shake That,"Various Artists , Excision , Vaski , Liquid Stranger , Mark Instinct , Datsik , Terravita , Downlink , Calvertron , Au5 , Ajapai , Schoolboy , Flux Pavilion , Jantsen , AFK , Chaosphere , Getter , Subshock , Protohype ,",Rottun Classics,Dance & Electronic,$ 0.89,2013 ( C ) 2013 Rottun Recordings,4:48,"December 16 , 2013"
39481,Hypnotic,"Various Artists , Excision , Vaski , Liquid Stranger , Mark Instinct , Datsik , Terravita , Downlink , Calvertron , Au5 , Ajapai , Schoolboy , Flux Pavilion , Jantsen , AFK , Chaosphere , Getter , Subshock , Protohype ,",Rottun Classics,Dance & Electronic,$ 0.89,2013 ( C ) 2013 Rottun Recordings,4:41,"December 16 , 2013"
39482,Back Up ( VIP ),"Various Artists , Excision , Vaski , Liquid Stranger , Mark Instinct , Datsik , Terravita , Downlink , Calvertron , Au5 , Ajapai , Schoolboy , Flux Pavilion , Jantsen , AFK , Chaosphere , Getter , Subshock , Protohype ,",Rottun Classics,Dance & Electronic,$ 0.89,2013 ( C ) 2013 Rottun Recordings,5:06,"December 16 , 2013"
39483,Vile,"Various Artists , Excision , Vaski , Liquid Stranger , Mark Instinct , Datsik , Terravita , Downlink , Calvertron , Au5 , Ajapai , Schoolboy , Flux Pavilion , Jantsen , AFK , Chaosphere , Getter , Subshock , Protohype ,",Rottun Classics,Dance & Electronic,$ 0.89,2013 ( C ) 2013 Rottun Recordings,3:15,"December 16 , 2013"
39484,Rancid,"Various Artists , Excision , Vaski , Liquid Stranger , Mark Instinct , Datsik , Terravita , Downlink , Calvertron , Au5 , Ajapai , Schoolboy , Flux Pavilion , Jantsen , AFK , Chaosphere , Getter , Subshock , Protohype ,",Rottun Classics,Dance & Electronic,$ 0.89,2013 ( C ) 2013 Rottun Recordings,4:03,"December 16 , 2013"
39485,She Said,"Various Artists , Excision , Vaski , Liquid Stranger , Mark Instinct , Datsik , Terravita , Downlink , Calvertron , Au5 , Ajapai , Schoolboy , Flux Pavilion , Jantsen , AFK , Chaosphere , Getter , Subshock , Protohype ,",Rottun Classics,Dance & Electronic,$ 0.89,2013 ( C ) 2013 Rottun Recordings,4:19,"December 16 , 2013"
39486,Roule,Monkey Safari,Roule,"Electronica , Dance & Electronic , House",$ 0.99,2012 Monaberry,6:57,"December 13 , 2013"
39487,Route 66 ( Album Version ),The Cheetah Girls,Route 66,Pop,$ 1.29,( C ) 2006 Disney,3:26,"November 7 , 2006"
39488,Route 94 ( My Love Remix ),DJ Reup,Route 94 ( My Love Remix ),Dance & Electronic,$ 1.29,( p ) Target The Streets Entertainment,4:11,"March 24 , 2014"
39489,Warp ( Prelude ),Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,2:57,"March 31 , 2014"
39490,Reapplied,Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,6:19,"March 31 , 2014"
39491,Eternal Dub,Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,7:42,"March 31 , 2014"
39492,Marvel,Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,6:08,"March 31 , 2014"
39493,Rebate ( Original Mix ),Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,6:15,"March 31 , 2014"
39494,Rebate ( Sergio 's Dark Alley Remix ),Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,6:11,"March 31 , 2014"
39495,Chicago Dream,Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,6:53,"March 31 , 2014"
39496,8 Mile,Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,6:23,"March 31 , 2014"
39497,Messy Head,Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,7:09,"March 31 , 2014"
39498,Gratiot,Sergio Vilas,Route 94,"Electronica , Dance & Electronic , Techno",$ 0.99,SubSensory 2014,6:11,"March 31 , 2014"
39499,Royal T ( House of House Remix ) [ feat . Roisin Murphy ],Crookers,"Royal T ( House of House , Kashii , Danton Eeprom Remixes ) [ feat . Roisin Murphy ]",Dance & Electronic,$ 1.29,2010 - Southern Fried Records,7:42,"July 18 , 2010"
39500,Royal T ( Kashii Remix ) [ feat . Roisin Murphy ],Crookers,"Royal T ( House of House , Kashii , Danton Eeprom Remixes ) [ feat . Roisin Murphy ]",Dance & Electronic,$ 1.29,2010 - Southern Fried Records,3:56,"July 18 , 2010"
39501,Royal T ( Danton Eeprom Remix ) [ feat . Roisin Murphy ],Crookers,"Royal T ( House of House , Kashii , Danton Eeprom Remixes ) [ feat . Roisin Murphy ]",Dance & Electronic,$ 1.29,2010 - Southern Fried Records,7:47,"July 18 , 2010"
39502,Intro [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,1:06,"March 22 , 2011"
39503,Stunna 's Do feat . Billy Wes [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,2:57,"March 22 , 2011"
39504,Smokin ' And Sippin ' [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,2:43,"March 22 , 2011"
39505,Rattin ' Azz [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,2:19,"March 22 , 2011"
39506,So Much Money [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:04,"March 22 , 2011"
39507,"Party feat . Three 6 Mafia , Roscoe Dash [ Explicit ]",Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:47,"March 22 , 2011"
39508,"Hit It From Da Back feat . Diamond , Billy Wes [ Explicit ]",Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:22,"March 22 , 2011"
39509,Niggaz Got Problemz [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,2:48,"March 22 , 2011"
39510,I Ai n't Sparin ' Niggas [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,2:59,"March 22 , 2011"
39511,Flip That Bitch A few Times [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,2:56,"March 22 , 2011"
39512,"Get Me High feat . Reno , V Slash [ Explicit ]",Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,4:12,"March 22 , 2011"
39513,Boom feat . V Slash [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:29,"March 22 , 2011"
39514,Niggaz Violate [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,2:35,"March 22 , 2011"
39515,Do It Big [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:26,"March 22 , 2011"
39516,Take Sum [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:00,"March 22 , 2011"
39517,Hood Sprung [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:40,"March 22 , 2011"
39518,"Dread Shakin ' feat . V Slash , Reno [ Explicit ]",Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,4:22,"March 22 , 2011"
39519,I 'm 100 [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,2:05,"March 22 , 2011"
39520,That 's What I 'm Cockin ' feat . Sno [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:53,"March 22 , 2011"
39521,Take My Body Lay It Down feat . K Michelle [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:10,"March 22 , 2011"
39522,"Girl After Girl feat . Nicki , Gucci Mane [ Explicit ]",Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,4:43,"March 22 , 2011"
39523,"Dollar Signs feat . Three 6 Mafia , Rick Ross , Billy Wes [ Explicit ]",Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,3:42,"March 22 , 2011"
39524,Outro [ Explicit ],Juicy J,Rubbaband Business [ Explicit ],Rap & Hip-Hop,$ 0.89,2011 Big Kanaka - SoSouth,0:25,"March 22 , 2011"
39525,Rude Boy ( Vanilla Ace Remix ),The Squatters feat . Little Nikki,Rude Boy [ Remixes ],"Electronica , Dance & Electronic , House",$ 0.99,Vicious Recordings Pty Ltd,6:18,"August 21 , 2015"
39526,Rude Boy ( Metro Club Remix ),The Squatters feat . Little Nikki,Rude Boy [ Remixes ],"Electronica , Dance & Electronic , House",$ 0.99,Vicious Recordings Pty Ltd,5:23,"August 21 , 2015"
39527,Rude Boy ( Radio Edit ),The Squatters feat . Little Nikki,Rude Boy,"Electronica , Dance & Electronic , House",$ 0.99,Vicious Recordings Pty Ltd,3:27,"August 7 , 2015"
39528,Rude Boy ( Extended Mix ),The Squatters feat . Little Nikki,Rude Boy,"Electronica , Dance & Electronic , House",$ 0.99,Vicious Recordings Pty Ltd,4:22,"August 7 , 2015"
39529,Rude Boy ( Rektchordz Remix ),The Squatters feat . Little Nikki,Rude Boy,"Electronica , Dance & Electronic , House",$ 0.99,Vicious Recordings Pty Ltd,7:35,"August 7 , 2015"
39530,Rude Boy ( Fawks Remix ),The Squatters feat . Little Nikki,Rude Boy,"Electronica , Dance & Electronic , House",$ 0.99,Vicious Recordings Pty Ltd,3:35,"August 7 , 2015"
39531,Rumble And Sway,Jamie N Commons,Rumble And Sway EP,Alternative Rock,$ 0.69,( C ) 2013 KIDinaKORNER/Interscope Records,3:05,"March 5 , 2013"
39532,Wash Me In The Water,Jamie N Commons,Rumble And Sway EP,Alternative Rock,$ 0.69,( C ) 2013 KIDinaKORNER/Interscope Records,3:33,"March 5 , 2013"
39533,Worth Your While,Jamie N Commons,Rumble And Sway EP,Alternative Rock,$ 0.69,( C ) 2013 KIDinaKORNER/Interscope Records,2:54,"March 5 , 2013"
39534,Have A Little Faith,Jamie N Commons,Rumble And Sway EP,Alternative Rock,$ 0.69,( C ) 2013 KIDinaKORNER/Interscope Records,2:20,"March 5 , 2013"
39535,Caroline ( Early Demo ),Jamie N Commons,Rumble And Sway EP,Alternative Rock,$ 0.69,( C ) 2013 KIDinaKORNER/Interscope Records,3:21,"March 5 , 2013"
39536,The Preacher,Jamie N Commons,Rumble And Sway EP,Alternative Rock,$ 0.69,( C ) 2013 KIDinaKORNER/Interscope Records,3:40,"March 5 , 2013"
39537,Climb That Mountain High,Reba McEntire,Rumor Has It,Country,$ 0.99,( C ) 1990 MCA Records Inc.,2:55,"September 4 , 1990"
39538,Rumor Has It,Reba McEntire,Rumor Has It,Country,$ 1.29,( C ) 1990 MCA Records Inc.,3:48,"September 4 , 1990"
39539,Waitin ' For The Deal To Go Down,Reba McEntire,Rumor Has It,Country,$ 0.99,( C ) 1990 MCA Records Inc.,3:18,"September 4 , 1990"
39540,You Lie,Reba McEntire,Rumor Has It,Country,$ 1.29,( C ) 1990 MCA Records Inc.,3:59,"September 4 , 1990"
39541,Now You Tell Me,Reba McEntire,Rumor Has It,Country,$ 0.99,( C ) 1990 MCA Records Inc.,3:40,"September 4 , 1990"
39542,Fancy,Reba McEntire,Rumor Has It,Country,$ 1.29,( C ) 1990 MCA Records Inc.,4:59,"September 4 , 1990"
39543,Fallin ' Out Of Love,Reba McEntire,Rumor Has It,Country,$ 1.29,( C ) 1990 MCA Records Inc.,4:37,"September 4 , 1990"
39544,This Picture,Reba McEntire,Rumor Has It,Country,$ 0.99,( C ) 1990 MCA Records Inc.,3:27,"September 4 , 1990"
39545,You Remember Me,Reba McEntire,Rumor Has It,Country,$ 0.99,( C ) 1990 MCA Records Inc.,4:27,"September 4 , 1990"
39546,That 's All She Wrote ( Single Version ),Reba McEntire,Rumor Has It,Country,$ 0.99,( C ) 1990 MCA Records Inc.,3:29,"September 4 , 1990"
39547,Run ( feat . Wretch 32 ) [ Radio Edit ],Baby Blue,Run ( feat . Wretch 32 ),Rap & Hip-Hop,$ 0.89,( c ) District 6,3:58,"August 2 , 2010"
39548,Run ( feat . Wretch 32 ) [ TDH Remix ],Baby Blue,Run ( feat . Wretch 32 ),Rap & Hip-Hop,$ 0.89,( c ) District 6,3:52,"August 2 , 2010"
39549,Run Away With Me ( Astr Remix ),Carly Rae Jepsen,Run Away With Me ( Remixes ),Pop,$ 1.29,( C ) 2015 School Boy/Interscope Records,5:33,"August 13 , 2015"
39550,Run Away With Me ( Cyril Hahn Remix ),Carly Rae Jepsen,Run Away With Me ( Remixes ),Pop,$ 1.29,( C ) 2015 School Boy/Interscope Records,4:52,"August 13 , 2015"
39551,Run Away With Me ( Y2K Remix ),Carly Rae Jepsen,Run Away With Me ( Remixes ),Pop,$ 1.29,( C ) 2015 School Boy/Interscope Records,4:28,"August 13 , 2015"
39552,Run Away With Me ( Cardiknox Remix ),Carly Rae Jepsen,Run Away With Me ( Remixes ),Pop,$ 1.29,( C ) 2015 School Boy/Interscope Records,4:21,"August 13 , 2015"
39553,Run Away With Me ( Liam Keegan Remix ),Carly Rae Jepsen,Run Away With Me ( Remixes ),Pop,$ 1.29,( C ) 2015 School Boy/Interscope Records,4:11,"August 13 , 2015"
39554,Run Away With Me ( Velvet Sunrise Remix ),Carly Rae Jepsen,Run Away With Me ( Remixes ),Pop,$ 1.29,( C ) 2015 School Boy/Interscope Records,3:46,"August 13 , 2015"
39555,Run Away with Me ( Originally Performed By Carly Rae Jepsen ) [ Instrumental Version ],DJ Remix Radio,Run Away with Me ( Originally Performed By Carly Rae Jepsen ) [ Instrumental Version ] - Single,Pop,$ 0.99,2015 Real Sounds,4:08,"September 4 , 2015"
39556,Run Away,Yellow Claw,Run Away,Pop,$ 1.29,2015 Real Sounds,3:08,"May 1 , 2015"
39557,Run Come Up Remix ( feat . Bounty Killer ) - Single,Lordcrazy featuring Bounty Killer,Run Come Up Remix ( feat . Bounty Killer ) - Single,"International , Far East & Asia",$ 0.89,Y-Not Productions,3:32,"May 12 , 2015"
39558,Run Into The Light ( Medley ),Ellie Goulding,Run Into The Light,Pop,$ 1.29,( C ) 2010 Polydor Ltd. ( UK ),30:07:00,"August 30 , 2010"
39559,This Love ( Will Be Your Downfall ) ( Mille Remix ),Ellie Goulding,Run Into The Light,Pop,$ 1.29,( C ) 2010 Polydor Ltd. ( UK ),5:31,"August 30 , 2010"
39560,Guns And Horses,Ellie Goulding,Run Into The Light,Pop,$ 1.29,( C ) 2010 Polydor Ltd. ( UK ),4:22,"August 30 , 2010"
39561,Lights ( Fear Of Tigers Remix ),Ellie Goulding,Run Into The Light,Pop,$ 1.29,( C ) 2010 Polydor Ltd. ( UK ),4:54,"August 30 , 2010"
39562,Salt Skin ( Alex Metric Remix ),Ellie Goulding,Run Into The Light,Pop,$ 1.29,( C ) 2010 Polydor Ltd. ( UK ),5:00,"August 30 , 2010"
39563,Starry Eyed ( Russ Chimes Remix ),Ellie Goulding,Run Into The Light,Pop,$ 1.29,( C ) 2010 Polydor Ltd. ( UK ),4:41,"August 30 , 2010"
39564,Run Run Rudolph,Luke Bryan,Run Run Rudolph,"Holiday , Miscellaneous",$ 1.29,( C ) 2008 Capitol Records Nashville,2:54,"December 9 , 2008"
39565,Run,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:01,"March 17 , 2015"
39566,Fat Face,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",3:33,"March 17 , 2015"
39567,Hollow Moon ( Bad Wolf ) [ Explicit ],AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:18,"March 17 , 2015"
39568,Jailbreak,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:41,"March 17 , 2015"
39569,Kookseverywhere !!!,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:07,"March 17 , 2015"
39570,I Am,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:34,"March 17 , 2015"
39571,Headrest for My Soul,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",2:08,"March 17 , 2015"
39572,Dreamers [ Explicit ],AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",2:25,"March 17 , 2015"
39573,Windows,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",3:37,"March 17 , 2015"
39574,Holy Roller,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",3:58,"March 17 , 2015"
39575,Woman Woman,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",3:38,"March 17 , 2015"
39576,Lie Love Live Love,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:41,"March 17 , 2015"
39577,"Like People , Like Plastic [ Explicit ]",AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:31,"March 17 , 2015"
39578,Drinking Lightning,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",5:08,"March 17 , 2015"
39579,Run,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:01,"March 17 , 2015"
39580,Fat Face,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",3:33,"March 17 , 2015"
39581,Hollow Moon ( Bad Wolf ) [ Explicit ],AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:18,"March 17 , 2015"
39582,Jailbreak,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:41,"March 17 , 2015"
39583,Kookseverywhere !!!,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:07,"March 17 , 2015"
39584,I Am,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:34,"March 17 , 2015"
39585,Headrest for My Soul,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",2:08,"March 17 , 2015"
39586,Dreamers [ Explicit ],AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",2:25,"March 17 , 2015"
39587,Windows,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",3:37,"March 17 , 2015"
39588,Holy Roller,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",3:58,"March 17 , 2015"
39589,Woman Woman,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",3:38,"March 17 , 2015"
39590,Lie Love Live Love,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:41,"March 17 , 2015"
39591,"Like People , Like Plastic [ Explicit ]",AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",4:31,"March 17 , 2015"
39592,Drinking Lightning,AWOLNATION,Run [ Explicit ],Alternative Rock,$ 1.29,"( C ) 2015 Red Bull Records , Inc",5:08,"March 17 , 2015"
39593,Run on Love ( Radio Edit ),Lucas Nord,Run on Love,"Dance & Electronic , Pop , Dance Pop",$ 0.99,( c ) 2013 Hybris,3:58,"June 5 , 2013"
39594,Run on Love ( Extended Mix ),Lucas Nord,Run on Love,"Dance & Electronic , Pop , Dance Pop",$ 0.99,( c ) 2013 Hybris,4:50,"June 5 , 2013"
39595,Run on Love ( Emil HÌ © ro Remix ),Lucas Nord,Run on Love,"Dance & Electronic , Pop , Dance Pop",$ 0.99,( c ) 2013 Hybris,3:54,"June 5 , 2013"
39596,Run on Love ( Wickman Remix ),Lucas Nord,Run on Love,"Dance & Electronic , Pop , Dance Pop",$ 0.99,( c ) 2013 Hybris,6:35,"June 5 , 2013"
39597,Run on Love ( Callaway & Rosta Remix ),Lucas Nord,Run on Love,"Dance & Electronic , Pop , Dance Pop",$ 0.99,( c ) 2013 Hybris,6:21,"June 5 , 2013"
39598,Run on Love ( Joaquin Remix ),Lucas Nord,Run on Love,"Dance & Electronic , Pop , Dance Pop",$ 0.99,( c ) 2013 Hybris,4:45,"June 5 , 2013"
39599,Sweet Nothing,Lucas Nord,Run with Calvin Harris,"Dance & Electronic , Pop , Dance Pop",$ 1.29,( c ) 2013 Hybris,3:32,
39600,Summer,Lucas Nord,Run with Calvin Harris,"Dance & Electronic , Pop , Dance Pop",$ 1.29,( c ) 2013 Hybris,3:44,
