entity_id,title,manufacturer,price,source_A_id,source_B_id
DN2-02975,onone software ice-10770 intellihance pro 4.1 mac/win (buy now and get free cs3 compatibility upgrades),onone software,158.99,,2532
DN2-02976,lessons learned in software testing by cem kaner 9780471081128,,24.26,,2533
DN2-02977,aec software 1018001000132 fasttrack schedule 8 pda,aec software,85.99,,2534
DN2-02978,getting results from software development teams,,27.35,,2535
DN2-02979,software product line engineering; a family-based software development process,,49.95,,2536
DN2-02980,software testing,,28.69,,2537
DN2-02981,software measurement and estimation: a practical approach,,73.54,,2538
DN2-02982,software architectures and component technology 9780792375760,,205,,2539
DN2-02983,function point analysis: measurement practices for successful software projects,,54.44,,2540
DN2-02984,visual modeling with rational software architect and uml,,42.56,,2541
DN2-02985,sony creative software vegas43;dvd production suite v.7.0 complete product,,262.82,,2542
DN2-02986,onone software mpr-40212 mask pro 4.0 upgrade (buy now and get free cs3 compatibility upgrades),onone software,69.99,,2543
DN2-02987,d-link vpn client software (5-user license) - ds-605 ds-605,,173.99,,2544
DN2-02988,d-link vpn client software (1-user license) - ds-601 ds-601,,42.99,,2545
DN2-02989,abacus software s482 scenic railway add-on for pc,abacus software,24.99,,2547
DN2-02990,abacus software s461 train sim modeller for pc,abacus software,32.99,,2548
DN2-02991,abacus software 1557555117 flight deck iii for pc,abacus software,28.99,,2549
DN2-02992,apple xsan 1.4 san data storage consolidation and file sharing software apple & mac software,,999,,2551
DN2-02993,iparrot spanish/english phrase translator software for ipod ipod software,,19.95,,2553
DN2-02994,pinnacle studio plus v11 video editing software for windows consumer video editing software,,99.95,,2554
DN2-02995,pinnacle studio v11 video editing software for windows consumer video editing software,,49.95,,2555
DN2-02996,iparrot thai/english phrase translator software for ipod ipod software,,19.95,,2556
DN2-02997,sony vegas7.0+dvd editing software with sound forge 8 for windows professional editing software,,549.95,,2557
DN2-02998,evaluating software architectures: methods and case studies by paul clements,,64.99,,2559
DN2-02999,abacus software s515 flight simulation sea plane adventures pc,abacus software,28.99,,2560
DN2-03000,abacus software s fs commuter pilot - pc,abacus software,28.99,,2561
DN2-03001,ce software 4501eu01up35 quickeys 5.0 upgrade from 3.x,ce software,41.5,,2562
DN2-03002,abacus software 5563 abacus 5563 - private pilot ii,abacus software,28.99,,2563
DN2-03003,abacus software s532 military aircraft collection for pc,abacus software,18.99,,2564
DN2-03004,abacus software s546 usa extreme landscapes for fs2004 and fs2002 - 3cd set,abacus software,28.99,,2565
DN2-03005,abacus software s513 fligth simulation whirly birds adventures pc,abacus software,28.99,,2566
DN2-03006,ce software 4501eu01up40 quickeys 5.0 upgrade from 4.0,ce software,35.95,,2567
DN2-03007,ce software 4x30eu01up20 quickeys x3 upgrade from 2.0,ce software,29.95,,2568
DN2-03008,abacus software 5562 chopper havoc for pc,abacus software,28.99,,2570
DN2-03009,abacus software s568 vietnam carrier ops,abacus software,28.99,,2571
DN2-03010,abacus software s552 fs fighter pilot for fs2004 and fs2002,abacus software,28.99,,2572
DN2-03011,abacus software ss69 corporate pilot 2,abacus software,28.99,,2573
DN2-03012,practical software estimation: function point methods for insourced and,,39.59,,2574
DN2-03013,estimating software-intensive systems: projects products and processes,,59.99,,2575
DN2-03014,essential software architecture,,53.41,,2576
DN2-03015,the engineering of software: a technical guide for the individual by dick hamlet,,100.6,,2577
DN2-03016,fundamentals of software engineering by carlo ghezzi 9780133056990,,107,,2578
DN2-03017,software management approaches: project management estimation and life cycle,,64.95,,2579
DN2-03018,multimedia software engineering by shi-kuo chang 9780792377368,,171,,2580
DN2-03019,software engineering using the upedu by pierre n. robillard 9780201754544,,92.2,,2581
DN2-03020,non-functional requirements in software engineering by lawrence chung,,258,,2582
DN2-03021,how to break software: a practical guide to testing with cdrom 9780201796193,,37.1,,2583
DN2-03022,practical software reuse by michel ezran 9781852335021,,63.95,,2584
DN2-03023,software architect bootcamp by raphael malveau 9780131412279,,49.99,,2585
DN2-03024,advances in machine learning applications in software engineering,,94.95,,2586
DN2-03025,peer reviews in software: a practical guide by karl eugene wiegers,,44.54,,2587
DN2-03026,punch software 90500 home design studio - mac,punch software,135.99,,2588
DN2-03027,the build master: microsoft's software configuration management best practices,,39.59,,2589
DN2-03028,datanav: the alpha and omega of software,,22.94,,2590
DN2-03029,documenting software architectures: views and beyond by paul clements,,74.99,,2591
DN2-03030,agile software development ecosystems: problems practices and principles,,49.99,,2592
DN2-03031,applied statistics for software managers by katrina maxwell 9780130417893,,54.99,,2593
DN2-03032,making the software business case by reifer donald j. 9780201728873,,34.64,,2594
DN2-03033,scaling software agility: best practices for large enterprises,,42.56,,2595
DN2-03034,software project secrets: software project secrets: software projects fail?,,39.99,,2596
DN2-03035,experimentation in software engineering: an introduction by claes wohlin,,177,,2597
DN2-03036,cleanroom software engineering: technology and process,,49.95,,2598
DN2-03037,software architecture: organization principles and patterns by david dikel,,62.5,,2599
DN2-03038,more about software requirements: thorny issues and practical advice,,17.99,,2600
DN2-03039,improving software quality: an insider's guide to tqm by lowell jay arthur,,90,,2601
DN2-03040,architecture-centric software project management: a practical guide,,39.59,,2602
DN2-03041,practical software maintenance: best practices for managing your software,,90,,2603
DN2-03042,software paradigms by stephen h. kaisler 9780471483472,,99.95,,2604
DN2-03043,ontologies for software engineering and software technology,,99,,2605
DN2-03044,software product lines: practices and patterns by paul clements 9780201703320,,64.99,,2606
DN2-03045,freeverse software 006 active lancer,freeverse software,18.99,,2607
DN2-03046,freeverse software 010 wingnuts 2 - raina's revenge,freeverse software,23.95,,2608
DN2-03047,freeverse software 4015 big bang board games,freeverse software,18.99,,2609
DN2-03048,individual software pro-tsm hanes t-shirt maker deluxe,individual software,24.99,,2610
DN2-03049,individual software prm-xw3 professor teaches excel & word,individual software,24.99,,2611
DN2-03050,freeverse software 4024 robin hood: the legend of sheerwood,freeverse software,28.99,,2612
DN2-03051,building secure software: how to avoid security problems the right way,,59.99,,2613
DN2-03052,psp(sm): a self-improvement process for software engineers,,54.99,,2614
DN2-03053,design for trustworthy software: tools techniques and methodology of,,58.99,,2615
DN2-03054,individual software jce-th6 total 3d home deluxe j/c,individual software,9.99,,2616
DN2-03055,individual software jce-wn5 professor teaches windows j/c,individual software,9.99,,2617
DN2-03056,vitec multimedia mpeg-cut-machine mpegcutmachine hardware and software bundle authoring software,,999,,2618
DN2-03057,lumiquest ultra image plug-in software for photoshop 6.0 and higher with fuji s2 pro and similar fuji digital cameras for windows & macintosh,,63.95,,2619
DN2-03058,motu dp5 software music production software,,499.95,,2620
DN2-03059,freeverse software 4001 northland,freeverse software,19.99,,2624
DN2-03060,individual software prm-rce resumemaker career edition,individual software,34.99,,2625
DN2-03061,freeverse software 4012 3d bridge deluxe (retail box) for mac,freeverse software,18.99,,2626
DN2-03062,lumiquest ultra image plug-in software for photoshop 6.0 and higher with kodak pro 14n and other digital cameras for windows & macintosh,,59.95,,2627
DN2-03063,zonealarm antivirus 2007 (pc) zonelabs,,29.99,,2632
DN2-03064,sony acid music studio (pc),,69.99,,2633
DN2-03065,middle school advantage premier edition (15 cd set),,24.95,,2634
DN2-03066,chainz,,7.95,,2635
DN2-03067,big oil: build an oil empire,,8.95,,2636
DN2-03068,global software a8658jch - smart steps kinder - win 95 98 me 2000 xp vista,,9.08,,2637
DN2-03069,steinberg nuendo 3 - educational edition music production software,,999.99,,2647
DN2-03070,nik software color efex pro 2.0 complete edition for nikon capture 4 plug-in software for macintosh & windows,,169.95,,2648
DN2-03071,grass valley edius 4 pro video editing software professional editing software,,449.95,,2650
DN2-03072,datavideo ppt-100 ppt100 powerpoint to dv vga to dv-25 video converter software presentation software,,194.95,,2651
DN2-03073,line 6 toneport kb37 interface and software bundle usb interfaces & software,,299.99,,2652
DN2-03074,mackie tracktion 3 ultimate bundle music production software,,249.99,,2653
DN2-03075,pearson education book: the adobe photoshop lightroom book photoshop software,,39.95,,2655
DN2-03076,ca anti-spyware 2007,,24.99,,2656
DN2-03077,onone software mpr-40212 mask pro 4.0 upgrade (buy now and get free cs3 compatibility upgrades),onone software,69.99,,2661
DN2-03078,individual software resumemaker professional ultimate,,39.99,,2663
DN2-03079,ejay dj mix station 3 digital leisure,,29.99,,2664
DN2-03080,laplink software 4371 - ringtone media studio,,22.97,,2665
DN2-03081,webroot spy sweeper spanish edition (pc),,29.99,,2667
DN2-03082,fujifilm hyper utility software hs-v3 hsv3 other software,,109.95,,2668
DN2-03083,mobile media converter (pc) pinnacle,,24.99,,2671
DN2-03084,avid avid xpress pro hd real-time realtime video editing software + avid mojo hardware professional editing software,,1999,,2674
DN2-03085,panda internet security 2007 panda software,,49.99,,2675
DN2-03086,proprompter pocket pc teleprompter software prppppcs5 software for teleprompters,,94.95,,2676
DN2-03087,cosmi imusictools (pc),,19.99,,2680
DN2-03088,migo xp to vista easy-sync suite (pc) stomp,,29.99,,2682
DN2-03089,pearson education book-dvd: bookdvd: apple pro training series: shake 3 photoshop software,,44.95,,2683
DN2-03090,microsoft office accounting professional 2007 (pc),,229.95,,2684
DN2-03091,books by you (pc/mac) knowledge adventure,,19.99,,2685
DN2-03092,photo explosion deluxe 3.0 nova,,49.99,,2689
DN2-03093,roxio recordnow 9 music lab (pc),,29.99,,2692
DN2-03094,magix music maker 12 deluxe (pc) magix entertainment,,59.99,,2702
DN2-03095,microsoft money 2007 premium (pc),,79.99,,2704
DN2-03096,susteen data pilot universal essentials,,59.99,,2709
DN2-03097,elementary school space - the universe (pc/mac) fogware,,9.99,,2710
DN2-03098,magix movie edit pro 12 (pc) magix entertainment,,49.99,,2711
DN2-03099,school zone flash action alphabet/numbers 1-100 (pc & mac) (08410),,9.59,,2716
DN2-03100,printshop home & office labels,,8.95,,2718
DN2-03101,bodyworks 6.0 25-user building site license,,89.95,,2719
DN2-03102,virtual labs: light,,5.49,,2720
DN2-03103,pressure pop!,,8.95,,2721
DN2-03104,aec software 1018001000132 fasttrack schedule 8 pda,aec software,85.99,,2722
DN2-03105,essential business tools 2.0,,9.95,,2723
DN2-03106,abacus software s fs commuter pilot - pc,abacus software,28.99,,2724
DN2-03107,let's make stickers,,8.95,,2725
DN2-03108,abacus software 1557555117 flight deck iii for pc,abacus software,28.99,,2726
DN2-03109,backyard skateboarding,,7.95,,2727
DN2-03110,steinberg studio case 2 music production system - educational discount music production software,,164.95,,2728
DN2-03111,fujifilm hyper utility software hs-v3 hsv3 upgrade other software,,59.95,,2730
DN2-03112,musical adventure - vivaldi,,5.95,,2731
DN2-03113,cluefinders 3rd grade adventures with adapt,,9.95,,2732
DN2-03114,ce software 4x30eu01up20 quickeys x3 upgrade from 2.0,ce software,29.95,,2733
DN2-03115,abacus software s513 fligth simulation whirly birds adventures pc,abacus software,28.99,,2734
DN2-03116,ce software 4501eu01up35 quickeys 5.0 upgrade from 3.x,ce software,41.5,,2735
DN2-03117,rayman 10th anniversary collection,,8.95,,2736
DN2-03118,abacus software s568 vietnam carrier ops,abacus software,28.99,,2737
DN2-03119,spanish before you know it deluxe,,10.95,,2738
DN2-03120,abacus software s532 military aircraft collection for pc,abacus software,18.99,,2739
DN2-03121,scansoft pdf converter 4,,37.95,,2740
DN2-03122,abacus software 5562 chopper havoc for pc,abacus software,28.99,,2741
DN2-03123,er - the game,,9.95,,2742
DN2-03124,abacus software 5563 abacus 5563 - private pilot ii,abacus software,28.99,,2743
DN2-03125,high school - world history (pc/mac) fogware,,9.99,,2744
DN2-03126,abacus software s546 usa extreme landscapes for fs2004 and fs2002 - 3cd set,abacus software,28.99,,2745
DN2-03127,abacus software ss69 corporate pilot 2,abacus software,28.99,,2747
DN2-03128,abacus software s461 train sim modeller for pc,abacus software,32.99,,2748
DN2-03129,abacus software s482 scenic railway add-on for pc,abacus software,24.99,,2749
DN2-03130,iolo system mechanic 7 professional (pc),,69.99,,2750
DN2-03131,abacus software s515 flight simulation sea plane adventures pc,abacus software,28.99,,2751
DN2-03132,sony photo go,,24.99,,2752
DN2-03133,ce software 4501eu01up40 quickeys 5.0 upgrade from 4.0,ce software,35.95,,2753
DN2-03134,freeverse software 5003 bumpercar 2.0 mac web browser,freeverse software,28.99,,2754
DN2-03135,bias peak pro xt 5 software bundle music production software,,999,,2755
DN2-03136,abacus software s552 fs fighter pilot for fs2004 and fs2002,abacus software,28.99,,2756
DN2-03137,panasonic wv-as20 wvas20 network management software cctv software,,399.95,,2757
DN2-03138,canon vk-16 vk16 version 1.1 network video recording software software & accessories,,1000,,2758
DN2-03139,freeverse software 010 wingnuts 2 - raina's revenge,freeverse software,23.95,,2759
DN2-03140,class on demand photoshop cs fast track training dvd photoshop software,,79.95,,2760
DN2-03141,encore software 10881 - family tree maker version 16 standard sb cs by family tree maker,,42.97,,2762
DN2-03142,crayola first ladies costume maker,,9.95,,2765
DN2-03143,britannica quiz show,,8.95,,2766
DN2-03144,quickstart pc cleaner xp,,8.95,,2767
DN2-03145,mortgage master,,8.95,,2768
DN2-03146,pokemon team turbo,,7.95,,2769
