_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
6509,1,112,1646,foreign policy & reform (win/mac) (jewel case),fogware publishing - 10356 - high school us history 2 - foreign policy & reform,fogware publishing,,9.99,6.84
6510,0,912,721,the little mermaid/beauty and the beast,711-00011 microsoft entertainment pack - ( v. 2.0 ) - complete package - 1 user - pc - cd,yamaha,,34.95,23.57
6511,0,1023,2069,finale allegro 2007,make finale 2006 software music production software,finale,,199.95,424.95
6512,0,656,1166,macdrive 7,mcafee internet security 7.0,mediafour corporation,,49.95,69.99
6513,0,422,2473,vpn manager five to ten firebox,computer associates babwbr1151s33 - brightstor arcserve backup client for vss software snap-shot v.11.5 for windows with service pack 1 - add-on - backup & recovery - 1 server(s) - complete product - standard - multilingual - pc,watchguard technologies inc,,1995,799.97
6514,0,771,2432,hoyle casino 2007,encore software 11960 - hoyle casino 3d - win 98 me 2000 xp,encore,,19.95,7.69
6515,0,127,55,pantone reference library,808-1v500-mk-us directory and resource administrator - ( v. 5.0 ) - media - win - english - unit,pantone inc.,,1623.06,75.48
6516,0,1014,1127,aquarium 3 in 1 collection - limited edition for win/mac,adobe photoshop cs3 extended - complete package - 1 user - academic - cd - windows,encore software,,19.99,279
6517,0,1114,1143,business card composer (mac),software,belight software,,39.99,274.99
6518,0,1179,1149,photoframe pro 3.0 1u,ulead(r) dvd moviefactory(r) 5,onone software,,,49.99
6519,0,816,981,microsoft word 2004 upgrade (mac),microsoft word 2004,microsoft,,109.99,209.99
6520,0,1080,2346,e-mu em8685 beat garden x emulator x2/proteus x2 soundset,onone software pps-30212 - on1 plug-in suite v.3.0 for adobe photoshop - upgrade - image collection/editing/archive - pc mac intel-based mac,e-mu,,129.99,274.97
6521,0,955,2880,math 2,math learning system 2007,school zone,,9.99,15.95
6522,0,165,2187,hp storageworks secure path for windows workgroup edition - ( v. 4.0c ) - license ( 213076-b26 ),laplink software pafglle104000p0rtpen - laplink everywhere v.4.0 retail edition remote management - complete product - remote management - complete product - pc,hewlett packard,,,39.97
6523,0,1176,532,3d home architect landscape design deluxe version 9,encore inc 3d home architect landscape designer v 8.0,encore,,29.99,25.49
6524,0,716,2673,learn2 training for microsoft excel,microsoft excel 2007 (pc),topics entertainment - software (consignment),,9.99,229.95
6525,0,280,467,startopia,filemaker pro 8.5,eidos interactive,,39.95,285.99
6526,0,394,2947,quickbooks premier non-profit edition 2005,quicken(r) premier 2007,intuit inc.,,499.95,79.99
6527,0,40,2434,the print shop 22 deluxe,encore software 10741 - the print shop 22 deluxe sb cs by the print shop,encore,,49.99,42.97
6528,0,398,1742,pokemon team turbo (jewel case),11273 hasbro family game collection 2006 - complete package - 1 user - pc - cd - win,valusoft,,9.99,14.51
6529,0,1204,1715,money home & business 2007 win32 eng na mini box us only cd,h22-01722 microsoft office project server 2007 - media - volume - cd - win - english,microsoft,,139.43,23.48
6530,0,387,836,instant immersion japanese 2.0,topics entertainment instant immersion italian 2.0,topics entertainment,,19.99,17.55
6531,0,862,2670,tiny term emulator v4.3x,microsoft word 2007 upgrade (pc),century software,,219.63,109.95
6532,0,876,1313,checkmark multiledger,quicken(r) quickbooks(r) microsoft money(r) and simply money(r) continuous checks,checkmark software,,399,82.79
6533,0,472,50,tinyterm v4.x 5u windows terminal emulation (tt-5),633808105020 wasp bar code labeler - complete package - 3 users - cd - win - english,century software,,705.21,195.77
6534,0,1014,2290,aquarium 3 in 1 collection - limited edition for win/mac,encore software 25005 - encore marine aquarium v.2.0 - complete product - screen saver - 1 user(s) - complete product - standard - pc mac,encore software,,19.99,18.97
6535,0,1168,1462,microsoft office student and teacher edition 2004 macintosh,microsoft office and windows training professional,microsoft,,149.99,29.99
6536,0,866,1041,peachtree by sage premium accounting for manufacturing 2007 multi user (up to 5 users),sage software peachtree complete accounting 2007 software for windows tax & finance software,sage software,,1199.99,249.95
6537,0,1330,2685,northstar for pc/mac,books by you (pc/mac) knowledge adventure,true north technology inc.,,99.99,19.99
6538,0,941,1156,apple logic pro 7.2 upgrade,adobe(r) photoshop(r) 7.0 upgrade for pc,apple,,299,679.99
6539,0,272,2217,adobe audition 2.0,adobe audition 2.0 audio production software - educational discount audio software for video,adobe,,349,148.95
6540,0,1273,370,adobe after effects cs3,adobe photoshop cs3 for mac upgrade,adobe,,999,189.99
6541,0,1269,1007,easy video editor 2.0 by honest technology,onone software inc. pfp-30001 - photoframe v.3.0 pro - complete product - image editing - 1 user(s) - complete product - standard - pc mac,global marketing partners,,50.88,148.97
6542,0,1259,1156,acid music studio 7,adobe(r) photoshop(r) 7.0 upgrade for pc,sony media,,78.95,679.99
6543,0,627,249,phase one capture one pro win/mac,phase one capture one le,phase one,,499,76.99
6544,0,476,2482,sound studio 3: record edit add effects to audio (mac),adobe audition 2.0 software pro audio digital editing environment for windows upgrade version.,freeverse software,,79.99,122.95
6545,0,786,2442,hoyle south beach solitaire,encore software 10675 - hoyle casino 2007 - win 98 me 2000 xp,encore,,9.99,18.97
6546,0,886,2171,art text,sybex book: raw 101: better images with photoshop and photoshop elements photoshop software,belight software,,49.95,24.95
6547,0,713,2861,3ds max 9 com new slm,aec software 10101090120000101 - aec fasttrack schedule v.9.0 - complete product - project management/version control - 1 user - complete product - standard - pc,autodesk m & e box,,3495,348.97
6548,0,1257,2217,sony sound forge audio studio 8,adobe audition 2.0 audio production software - educational discount audio software for video,sony pictures digital entertainment,,69.99,148.95
6549,0,1336,2761,jumpstart advanced preschool v2.0,encore software 10538 - adventure workshop preschool 7 by the learning company,knowledge adventure,,19.99,17.97
6550,0,585,2980,apple iwork '06 family pack (mac dvd) [older version],software,apple,,99,46.99
6551,0,1167,2980,valuesoft tune transfer for ipod - software for windows xp,software,valuesoft,,29.95,46.99
6552,0,1289,2643,ultra sudoku/ultra kakuro,global software a2991m2w - sudoku puzzle addict (win 98 me 2000 xp),abacus,,29.95,8.79
6553,0,1250,2434,print shop 22 pro publisher deluxe,encore software 10741 - the print shop 22 deluxe sb cs by the print shop,encore,,99.99,42.97
6554,0,269,2980,microsoft publisher with digital imaging 2003 [old version],software,microsoft,,209.99,46.99
6555,0,594,886,apple .mac 4.0 online service family pack,apple .mac 4.0 1yr new or renewal internet service,apple,,179.95,99.99
6556,0,1183,1705,mcafee virusscan plus - 3 user,01-ssc-7513 sonicwall email anti-virus mcafee and sonicwall time zero - subscription license,mcafee,,59.99,10319.39
6557,0,329,2705,cluefinders 3rd grade adventures: mystery of mathra,jumpstart advanced 1st grade knowledge adventure,learning company,,,19.99
6558,1,496,1540,symantec pcanywhere 12.0 host only,symantec symantec pcanywhere 12 0 host remote,symantec,,169.65,99.9
6559,0,1049,1822,pitstop pro 7.0 upgr - 6.x or higher,mz24a0075 emc insignia retrospect multi server - ( v. 7.5 ) - upgrade package - unlimited,enfocus software,,199,502.04
6560,0,1167,1051,valuesoft tune transfer for ipod - software for windows xp,software,valuesoft,,29.95,112.95
6561,0,357,1837,perfect attorney premium,aust-0150-005 employee appraiser deluxe - ( v. 5.0 ) - complete package - 1 user - download -,cosmi corporation,,39.99,231.81
6562,0,112,1250,foreign policy & reform (win/mac) (jewel case),quicken(r) quickbooks(r) microsoft money(r) and simply money(r) continuous checks,fogware publishing,,9.99,73.99
6563,0,1074,1154,nova greeting card factory (mac),art explosion(r) greeting card factory(r) deluxe 6.0,nova development,,49.99,49.99
6564,0,1316,1141,street atlas usa 2007 plus dvd,microsoft(r) streets and trips 2005 with gps locator,delorme,,59.95,129.99
6565,0,52,1051,instant home design (jewel case),software,topics entertainment,,9.99,112.95
6566,0,1078,809,captain america the complete comic collection win/mac,roy book binder homespun blues by the book - dvd 2,git corp,,49.95,22.13
6567,1,821,2628,avid liquid vs 7 software,avid liquid 7.0 - professional video editing software for windows professional editing software,avid technology,,888.75,439.95
6568,0,1275,784,punch! master landscape & home design,punch software master landscape professional & home design v 10.0,punch! software,,99.99,69.99
6569,1,696,2645,dk exotic animals africa,global software a4124m2h - dk exotic animals africa - win 95 98 2000 xp,global software publishing,,9.99,9.08
6570,0,643,3035,symantec gateway security 300 series 10 ( 10224341 ),ibm(r) viavoice(r) advanced edition 10,symantec,,349,78.95
6571,0,1197,1875,contentbarrier x4 10.4 - single user (mac),t3840aa hp openview storage mirroring advanced server - ( v. 4.4.1 ) - license - 10 host,intego,,49.99,42560.23
6572,0,621,2932,delorme topo usa mapping software 6.0 west region,delorme earthmate gps lt-20 with street atlas 2007 usa/canada (ae-7738-203),delorme,,49.95,67.19
6573,0,885,3028,starship troopers/first to fight bundle,microsoft(r) money 2007 deluxe,destineer,,19.95,49.99
6574,1,180,1504,textbridge pro 11,scansoft textbridge pro v.11,nuance communications inc.,,79.99,68.99
6575,0,446,1621,instant play electric guitar (jewel box),cakewalk 10-cwgp3.00-90c - guitar tracks pro 3.0 (3 win 00/xp cd),topics entertainment,,6.99,68.97
6576,0,256,1095,hallmark card studio 2005 deluxe,hoyle(r) card games 2007,sierra home,,49.99,19.99
6577,0,510,1092,mavis beacon typing 17 (win/mac),printmaster(r) gold 17,encore software,,19.99,19.99
6578,0,488,1523,hollywood volume 1,beginner's guitar course vol. 1,yamaha,,31.95,19.95
6579,0,424,2378,ca arcserve bkup protection suite exch r11.5 upgrade prod only,onone software inc. pfp-30002 - photoframe v.3.0 pro - upgrade - image editing - 1 user(s) - version upgrade - standard - pc mac,computer associates,,,66.97
6580,0,795,2243,final draft 7/syd field's screenwriting workshop dvd bundle,final-draft final draft av 2.5 screenwriting software - mac/win screen writing software,final draft,,249.99,199.95
6581,0,319,2980,poetry fiction and drama (win/mac) (jewel case),software,fogware publishing,,9.99,46.99
6582,0,843,1555,punch! professional home design platinum v10,adobe photoshop cs3 (v10.0) mac - adobe - 13102488,punch! software,,99,
6583,0,1076,1668,burning monkey solitaire 4.0,rl296aa red hat enterprise linux ws - ( v. 4 update 4 ) - license - 1 workstation,freeverse software,,24.95,211.74
6584,0,327,2820,world of wild cats,clifford the big red dog - thinking adventures,arc media inc.,,19.95,8.95
6585,0,731,2434,print shop 22 deluxe,encore software 10741 - the print shop 22 deluxe sb cs by the print shop,encore,,49.99,42.97
6586,0,838,585,discrete drums: vol.1,various artists hudson music classic drum solos and drum battles - volume 2 - vhs video,sony media software,,59.95,18.5
6587,0,822,2388,acad corel painter x pc/mac,corel corporation ptr9engpcma ae painter ix win/mac,corel,,155.22,89.99
6588,0,1097,2202,zend studio 5.1 (win/mac),encore software 10599 - encore registry mechanic v.5.1 - complete product - utility - 1 user(s) - complete product - standard - pc,zend technologies inc.,,299,25.97
6589,0,710,2968,learn to play chess with fritz & chesster 2 (mac),software,viva media,,29.99,153.99
6590,0,999,95,norton internet security 2008 10 user,wg4110 watchguard vpn manager - upgrade package - 10 nodes - cd - win - english,symantec,,199.99,1235.07
6591,0,625,111,microsoft windows xp professional full version with sp2,t74-01215 microsoft windows small business server 2003 - version upgrade license - 5 addit,microsoft,,299.99,186.73
6592,1,1340,253,adobe creative suite cs3 web standard upsell [mac],adobe cs3 web standard upsell,adobe,,799,819.99
6593,0,312,2385,norton antivirus 2007,symantec 10725608 - norton internet security 2007 - internet security - 1 user(s) - pc,symantec,,39.99,64.97
6594,0,968,1378,safekeeper plus,deposit slips,bling,,39.99,55.79
6595,0,341,228,mother goose - interactive storybook,dreamcatcher interactive wanted - wild willy west,encore software,,19.95,17.55
6596,0,180,2347,textbridge pro 11,symantec pcanywhere 11.0 - windows,nuance communications inc.,,79.99,19.99
6597,0,161,147,gods: lands of infinity - special edition,fifth dimension shannon grama yamaha the 5th dimension - greatest hits on earth - smart pianosoft,strategy first,,29.99,14.86
6598,0,624,67,h&r block taxcut 2006 premium federal + state with usb 256m flashdrive,j8779a hp procurve manager plus - ( v. 2.0 ) - upgrade license - unlimited devices - wi,h&r block,,39.99,2270.06
6599,0,263,2385,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec 10725608 - norton internet security 2007 - internet security - 1 user(s) - pc,symantec,,,64.97
6600,0,1079,2374,suitcase fusion 1u box,onone software inc. gpp-55212 - upg genuine fractals print pro 5 1u,extensis,,,66.97
6601,0,251,2206,microsoft crm small business ed cal 3.0 license pack user cal,encore software 10450 - encore high school advantage v.2007 - complete product - training/wbt - 1 user - complete product - standard - pc,microsoft software,,9929,25.97
6602,0,1279,1329,city of heroes good vs. evil edition,continuous checks for peachtree(r) complete iii for dos v. 5.0-10.0,nc soft,,29.99,112.99
6603,0,724,2659,instant immersion italian platinum,instant immersion spanish deluxe 2.0 topics,topics entertainment,,129.99,39.99
6604,0,172,1094,ca arcserve bkup r11.5 win agent mac os x - upgrade prod only,software,computer associates,,,736.95
6605,0,976,721,best of slots 2 (jewel case),711-00011 microsoft entertainment pack - ( v. 2.0 ) - complete package - 1 user - pc - cd,masque publishing,,9.99,23.57
